product_id,id,title,content,rating
118137722,16237581,Rất không hài lòng,"Khuyên mọi người đừng nên mua. Ủi phun ra nước ướt hết đồ nhưng ko phẳng, lại mau hết nước cầm rất nặng tay. Hối hận khi mua",1
118137722,15551908,Rất không hài lòng,"Mới mua được hơn 2 tháng ít dùng mà nay máy chạy kêu rừ rừ nhẹ mà không phun nước, shop xử lý giúp mình",1
118137722,15002659,Rất không hài lòng,"Mới mua giao hàng hôm nay , bàn ủi hơi nước gì mà ko phun sương nước chảy ra lênh láng tưởng phỏng luôn rồi , làm ơn cho em đổi hàng lại đi shop ơi",1
118137722,17646405,Rất không hài lòng,"Máy không sử dụng được, hút nước lên kêu tạch tạch rồi xả ra",1
118137722,17439413,Bình thường,"Máy hiện không phun nước - cần yêu cầu bảo hành 
Vui lòng phản hồi thông tin cho mình biết nhé.
Thank you!",3
118137722,18355063,Rất không hài lòng,"Sp rất tệ , bị nhỏ nước không ủi được",1
118137722,15126314,Bình thường,Mới nhận nên chưa sử dụng như nào nhưng bấm khởi động máy thì nó kêu như xe tăng luôn í 🥲,3
118137722,19051719,Rất không hài lòng,"Phải nói là Sài cực tệ, ủi không thẳng",1
118137722,18267595,Không hài lòng,Xài 2 lần là bị lỗi k hoạt động. Chưa có thời gian gửi bảo hành,2
118137722,18867884,Không hài lòng,Máy không sử dụng được thì liên hệ thế nào,2
118137722,17267699,Rất không hài lòng,"Bàn ủi ra rất nhiều hơi, nước, ướt hết đồ nhưng mặt bàn là ko nóng. Ko sử dụng được",1
118137722,15461064,Rất không hài lòng,Sản phẩm vừa mua về sử dụng lần đầu đã bị chảy nước ra ở vòi phun hơi nóng. Đề nghị xem xét đổi sản phẩm,1
118137722,13904129,Rất không hài lòng,Bàn ủi phun nước như bình tưới cây chứ không phải hơi nước.,1
118137722,18290489,Bình thường,"Hơi nước không được mạnh lắm, ủi 2 cái áo là hết nước",3
118137722,15652446,Rất không hài lòng,"bàn ủi phun hơi không đều, thậm chí có lúc không phun, tôi muốn liên hệ đổi máy khác. Vui lòng phản hồi giúp!",1
